pod_name,namespace,node,pod_status,cpu_percent,memory_percent,restart_count,image,timestamp
fraud-detector-d345be,security,aks-nodepool1-77686018-vmss000019,SUCCESS,51.43,57.07,2,fraud-detector:v4.17.9,2026-07-14T10:36:00
notification-service-acf129,billing,aks-nodepool1-45299337-vmss000015,SUCCESS,44.36,38.0,1,notification-service:v2.4.9,2026-07-22T03:29:00
auth-service-2e5488,billing,aks-nodepool1-15271068-vmss000022,SUCCESS,39.26,50.09,0,auth-service:v1.0.8,2026-07-24T13:46:00
order-processor-baff5e,ingress-nginx,aks-nodepool1-98085102-vmss000012,SUCCESS,39.54,41.89,2,order-processor:v3.7.1,2026-07-23T23:02:00
order-processor-1a065c,security,aks-nodepool1-96011206-vmss000010,SUCCESS,40.63,51.24,4,order-processor:v3.7.1,2026-07-16T15:17:00
payment-gateway-3d9c71,payments,aks-nodepool1-96147474-vmss000005,SUCCESS,19.43,23.07,0,payment-gateway:v2.11.1,2026-07-05T05:49:00
notification-service-5dbfdc,monitoring,aks-nodepool1-49245863-vmss000020,SUCCESS,59.25,53.88,3,notification-service:v2.4.9,2026-06-12T09:07:00
auth-service-b7658a,analytics,aks-nodepool1-96011206-vmss000010,SUCCESS,69.56,67.39,1,auth-service:v1.0.8,2026-06-17T20:44:00
inventory-sync-8c6d5f,analytics,aks-nodepool1-38662564-vmss000011,SUCCESS,48.36,54.95,0,inventory-sync:v3.2.2,2026-07-14T18:48:00
recommendation-engine-bc71db,fraud-detection,aks-nodepool1-88032392-vmss000021,RUNNING,67.56,14.94,1,recommendation-engine:v2.2.6,2026-07-15T13:46:00
analytics-aggregator-569851,logging,aks-nodepool1-89692162-vmss000014,SUCCESS,24.47,21.46,4,analytics-aggregator:v4.17.6,2026-06-06T17:03:00
recommendation-engine-6b2d47,ingress-nginx,aks-nodepool1-49245863-vmss000020,SUCCESS,63.08,38.37,3,recommendation-engine:v2.2.6,2026-06-14T07:56:00
payment-gateway-86b812,fraud-detection,aks-nodepool1-43898913-vmss000013,SUCCESS,71.5,62.6,1,payment-gateway:v2.11.1,2026-07-07T13:10:00
notification-service-f38428,payments,aks-nodepool1-82588396-vmss000006,QUEUED,1.0,37.85,1,notification-service:v2.4.9,2026-06-14T22:51:00
billing-worker-1df78b,monitoring,aks-nodepool1-98085102-vmss000012,RUNNING,1.0,37.52,2,billing-worker:v4.0.2,2026-06-14T00:21:00
analytics-aggregator-d685f9,fraud-detection,aks-nodepool1-49968287-vmss000008,CANCELLED,78.96,67.23,1,analytics-aggregator:v4.17.6,2026-06-21T23:26:00
inventory-sync-bcc896,ingress-nginx,aks-nodepool1-38662564-vmss000011,SUCCESS,55.96,37.91,3,inventory-sync:v3.2.2,2026-07-20T05:47:00
order-processor-ca6928,customer-360,aks-nodepool1-85585651-vmss000007,FAILED,53.81,38.11,0,order-processor:v3.7.1,2026-07-02T03:56:00
inventory-sync-e2f3dc,ingress-nginx,aks-nodepool1-43056794-vmss000016,SUCCESS,28.02,50.99,4,inventory-sync:v3.2.2,2026-06-28T14:15:00
reporting-service-d6f5d5,dataops,aks-nodepool1-43056794-vmss000016,SUCCESS,55.04,39.21,1,reporting-service:v1.14.0,2026-06-30T21:38:00
billing-worker-c44d2f,security,aks-nodepool1-43056794-vmss000016,SUCCESS,60.27,78.42,2,billing-worker:v4.0.2,2026-06-28T06:50:00
billing-worker-f44a83,billing,aks-nodepool1-47631053-vmss000002,FAILED,54.01,60.73,0,billing-worker:v4.0.2,2026-06-30T08:35:00
auth-service-9efba,ingress-nginx,aks-nodepool1-15670390-vmss000004,FAILED,62.47,51.01,1,auth-service:v1.0.8,2026-06-20T17:02:00
analytics-aggregator-a30084,logging,aks-nodepool1-15670390-vmss000004,SUCCESS,54.73,1.0,1,analytics-aggregator:v4.17.6,2026-07-03T10:29:00
order-processor-6adbe4,payments,aks-nodepool1-89692162-vmss000014,SUCCESS,36.35,76.55,2,order-processor:v3.7.1,2026-06-04T07:52:00
billing-worker-973f7,ingress-nginx,aks-nodepool1-75404546-vmss000018,SUCCESS,25.48,90.5,1,billing-worker:v4.0.2,2026-06-01T20:25:00
notification-service-64dfd4,fraud-detection,aks-nodepool1-88032392-vmss000021,SUCCESS,29.24,42.97,1,notification-service:v2.4.9,2026-07-01T00:26:00
inventory-sync-1be4c8,dataops,aks-nodepool1-47631053-vmss000002,SUCCESS,57.72,45.48,1,inventory-sync:v3.2.2,2026-07-21T06:47:00
payment-gateway-749985,monitoring,aks-nodepool1-12223313-vmss000024,SUCCESS,47.36,59.5,0,payment-gateway:v2.11.1,2026-07-27T20:33:00
order-processor-c0770e,customer-360,aks-nodepool1-15271068-vmss000022,SUCCESS,59.69,67.52,1,order-processor:v3.7.1,2026-07-26T03:47:00
inventory-sync-c53dda,analytics,aks-nodepool1-43056794-vmss000016,RUNNING,40.97,47.15,1,inventory-sync:v3.2.2,2026-06-23T12:49:00
inventory-sync-da451f,fraud-detection,aks-nodepool1-15271068-vmss000022,SUCCESS,52.51,58.34,0,inventory-sync:v3.2.2,2026-06-01T04:46:00
fraud-detector-27f5e4,payments,aks-nodepool1-38662564-vmss000011,SUCCESS,69.8,48.78,1,fraud-detector:v4.17.9,2026-06-20T01:53:00
fraud-detector-968fe5,security,aks-nodepool1-48357559-vmss000003,SUCCESS,96.48,46.71,1,fraud-detector:v4.17.9,2026-06-13T01:08:00
inventory-sync-7a829a,payments,aks-nodepool1-12223313-vmss000024,SUCCESS,22.98,35.66,0,inventory-sync:v3.2.2,2026-07-10T12:45:00
billing-worker-e89e1,monitoring,aks-nodepool1-75404546-vmss000018,SUCCESS,46.26,49.17,0,billing-worker:v4.0.2,2026-06-27T04:37:00
recommendation-engine-aa65e,monitoring,aks-nodepool1-49968287-vmss000008,SUCCESS,52.83,27.54,0,recommendation-engine:v2.2.6,2026-06-01T03:47:00
order-processor-3efa45,analytics,aks-nodepool1-48627762-vmss000001,SUCCESS,53.75,50.29,1,order-processor:v3.7.1,2026-07-18T03:55:00
order-processor-cbc9d1,billing,aks-nodepool1-77686018-vmss000019,SUCCESS,33.05,26.26,1,order-processor:v3.7.1,2026-06-08T15:26:00
billing-worker-613b90,ingress-nginx,aks-nodepool1-45299337-vmss000015,CANCELLED,42.9,74.86,1,billing-worker:v4.0.2,2026-06-09T15:10:00
auth-service-e14ec2,billing,aks-nodepool1-38662564-vmss000011,SUCCESS,28.13,56.66,1,auth-service:v1.0.8,2026-06-08T08:37:00
fraud-detector-5b16a7,monitoring,aks-nodepool1-43898913-vmss000013,SUCCESS,17.37,40.79,1,fraud-detector:v4.17.9,2026-07-01T08:12:00
notification-service-49ab5c,logging,aks-nodepool1-94180852-vmss000017,SUCCESS,46.02,62.18,2,notification-service:v2.4.9,2026-07-15T15:23:00
order-processor-e45b53,security,aks-nodepool1-48357559-vmss000003,SUCCESS,31.09,45.3,1,order-processor:v3.7.1,2026-06-28T12:26:00
billing-worker-5cef9,customer-360,aks-nodepool1-89692162-vmss000014,RUNNING,58.03,39.74,3,billing-worker:v4.0.2,2026-06-07T23:07:00
fraud-detector-9b9b59,fraud-detection,aks-nodepool1-48627762-vmss000001,SUCCESS,38.31,65.77,2,fraud-detector:v4.17.9,2026-07-14T07:53:00
billing-worker-14ebfe,dataops,aks-nodepool1-98085102-vmss000012,RUNNING,54.54,49.9,1,billing-worker:v4.0.2,2026-06-23T02:02:00
billing-worker-c937d2,analytics,aks-nodepool1-88032392-vmss000021,SUCCESS,54.04,45.95,1,billing-worker:v4.0.2,2026-06-30T05:06:00
fraud-detector-286201,customer-360,aks-nodepool1-49968287-vmss000008,RUNNING,47.86,52.84,0,fraud-detector:v4.17.9,2026-07-03T18:34:00
payment-gateway-f1245b,dataops,aks-nodepool1-15271068-vmss000022,RUNNING,64.62,53.55,1,payment-gateway:v2.11.1,2026-06-21T00:20:00
fraud-detector-d22fdf,billing,aks-nodepool1-15271068-vmss000022,RUNNING,56.66,40.59,2,fraud-detector:v4.17.9,2026-07-03T11:36:00
fraud-detector-2e6845,ingress-nginx,aks-nodepool1-45299337-vmss000015,SUCCESS,69.81,52.55,0,fraud-detector:v4.17.9,2026-06-22T19:45:00
order-processor-84c701,analytics,aks-nodepool1-89692162-vmss000014,SUCCESS,13.88,24.07,1,order-processor:v3.7.1,2026-06-07T12:21:00
inventory-sync-d53904,ingress-nginx,aks-nodepool1-83743961-vmss000009,SUCCESS,67.5,60.99,0,inventory-sync:v3.2.2,2026-07-13T02:41:00
order-processor-a29942,fraud-detection,aks-nodepool1-94180852-vmss000017,SUCCESS,73.64,77.87,1,order-processor:v3.7.1,2026-06-23T03:52:00
billing-worker-1c31f4,ingress-nginx,aks-nodepool1-43056794-vmss000016,SUCCESS,11.94,62.07,1,billing-worker:v4.0.2,2026-06-24T12:46:00
order-processor-1261de,security,aks-nodepool1-15670390-vmss000004,SUCCESS,29.06,75.48,2,order-processor:v3.7.1,2026-06-30T02:08:00
billing-worker-8e449a,customer-360,aks-nodepool1-96011206-vmss000010,SUCCESS,20.19,14.02,1,billing-worker:v4.0.2,2026-07-22T19:20:00
notification-service-8f944e,dataops,aks-nodepool1-96011206-vmss000010,QUEUED,48.73,84.58,0,notification-service:v2.4.9,2026-06-01T02:18:00
billing-worker-45e759,analytics,aks-nodepool1-47631053-vmss000002,SUCCESS,53.39,32.91,1,billing-worker:v4.0.2,2026-07-07T05:24:00
auth-service-fa2b07,logging,aks-nodepool1-43898913-vmss000013,SUCCESS,34.86,64.54,2,auth-service:v1.0.8,2026-07-18T03:31:00
reporting-service-a148f5,monitoring,aks-nodepool1-89692162-vmss000014,RUNNING,63.62,61.72,3,reporting-service:v1.14.0,2026-06-18T10:08:00
reporting-service-714290,security,aks-nodepool1-49245863-vmss000020,SUCCESS,16.46,20.21,0,reporting-service:v1.14.0,2026-06-02T17:13:00
reporting-service-8da48,payments,aks-nodepool1-77686018-vmss000019,SUCCESS,35.93,43.95,3,reporting-service:v1.14.0,2026-06-29T01:13:00
notification-service-6959b6,billing,aks-nodepool1-83743961-vmss000009,SUCCESS,38.05,62.2,2,notification-service:v2.4.9,2026-07-23T08:22:00
inventory-sync-2f4cd7,logging,aks-nodepool1-15670390-vmss000004,SUCCESS,43.37,29.25,0,inventory-sync:v3.2.2,2026-06-05T15:57:00
billing-worker-6a6e1a,security,aks-nodepool1-15271068-vmss000022,SUCCESS,92.5,64.76,0,billing-worker:v4.0.2,2026-07-06T21:42:00
fraud-detector-89c844,payments,aks-nodepool1-88032392-vmss000021,SUCCESS,28.21,58.39,1,fraud-detector:v4.17.9,2026-07-18T01:25:00
fraud-detector-99d78b,payments,aks-nodepool1-48357559-vmss000003,FAILED,30.4,52.99,1,fraud-detector:v4.17.9,2026-06-18T23:08:00
notification-service-b85d72,billing,aks-nodepool1-94180852-vmss000017,SUCCESS,38.11,80.3,2,notification-service:v2.4.9,2026-07-18T08:23:00
fraud-detector-65558c,analytics,aks-nodepool1-48627762-vmss000001,SUCCESS,91.08,64.85,0,fraud-detector:v4.17.9,2026-07-22T08:45:00
auth-service-bd2865,dataops,aks-nodepool1-82588396-vmss000006,SUCCESS,68.26,78.54,0,auth-service:v1.0.8,2026-06-19T07:26:00
inventory-sync-afae8,analytics,aks-nodepool1-89692162-vmss000014,SUCCESS,44.87,18.69,3,inventory-sync:v3.2.2,2026-06-30T01:54:00
analytics-aggregator-e3d918,customer-360,aks-nodepool1-83743961-vmss000009,FAILED,25.52,93.08,0,analytics-aggregator:v4.17.6,2026-06-19T04:40:00
inventory-sync-5c7a31,fraud-detection,aks-nodepool1-89692162-vmss000014,SUCCESS,67.02,78.53,0,inventory-sync:v3.2.2,2026-07-15T00:59:00
inventory-sync-be1c9e,ingress-nginx,aks-nodepool1-15271068-vmss000022,SUCCESS,82.69,17.3,0,inventory-sync:v3.2.2,2026-06-21T06:04:00
analytics-aggregator-ac5e88,analytics,aks-nodepool1-96011206-vmss000010,SUCCESS,65.01,98.21,4,analytics-aggregator:v4.17.6,2026-06-04T12:11:00
fraud-detector-b42b80,fraud-detection,aks-nodepool1-82588396-vmss000006,SUCCESS,43.67,48.24,1,fraud-detector:v4.17.9,2026-06-25T10:55:00
order-processor-1a4829,security,aks-nodepool1-77686018-vmss000019,SUCCESS,74.36,63.61,0,order-processor:v3.7.1,2026-07-07T22:09:00
payment-gateway-f4ab30,analytics,aks-nodepool1-82588396-vmss000006,SUCCESS,42.69,46.72,1,payment-gateway:v2.11.1,2026-07-14T11:14:00
order-processor-c59bcf,monitoring,aks-nodepool1-75404546-vmss000018,SUCCESS,46.13,87.09,0,order-processor:v3.7.1,2026-06-20T07:30:00
reporting-service-2d684c,billing,aks-nodepool1-85585651-vmss000007,CANCELLED,57.81,37.58,2,reporting-service:v1.14.0,2026-07-05T23:50:00
order-processor-a8ae20,dataops,aks-nodepool1-48357559-vmss000003,RUNNING,37.49,32.29,0,order-processor:v3.7.1,2026-07-02T12:06:00
reporting-service-51ab4,analytics,aks-nodepool1-43898913-vmss000013,SUCCESS,12.18,61.93,1,reporting-service:v1.14.0,2026-07-20T17:24:00
reporting-service-a9109c,security,aks-nodepool1-38662564-vmss000011,SUCCESS,64.79,61.35,3,reporting-service:v1.14.0,2026-07-14T16:15:00
analytics-aggregator-d2ba08,analytics,aks-nodepool1-82588396-vmss000006,SUCCESS,38.35,43.68,3,analytics-aggregator:v4.17.6,2026-07-01T05:05:00
recommendation-engine-225f59,logging,aks-nodepool1-85585651-vmss000007,FAILED,59.29,37.26,2,recommendation-engine:v2.2.6,2026-07-02T06:20:00
reporting-service-309dd2,customer-360,aks-nodepool1-83743961-vmss000009,FAILED,56.27,58.28,1,reporting-service:v1.14.0,2026-07-15T03:28:00
auth-service-f144e2,fraud-detection,aks-nodepool1-94180852-vmss000017,FAILED,51.73,27.24,0,auth-service:v1.0.8,2026-07-06T08:26:00
reporting-service-d6a2f3,customer-360,aks-nodepool1-12223313-vmss000024,SUCCESS,43.16,50.47,0,reporting-service:v1.14.0,2026-07-14T05:41:00
notification-service-3d12,analytics,aks-nodepool1-38662564-vmss000011,SUCCESS,38.0,66.25,2,notification-service:v2.4.9,2026-06-18T00:45:00
notification-service-3db291,dataops,aks-nodepool1-82588396-vmss000006,SUCCESS,30.14,69.28,0,notification-service:v2.4.9,2026-06-12T20:07:00
payment-gateway-57d425,analytics,aks-nodepool1-75404546-vmss000018,SUCCESS,14.93,73.74,0,payment-gateway:v2.11.1,2026-07-17T15:43:00
inventory-sync-74e80f,customer-360,aks-nodepool1-17496968-vmss000023,CANCELLED,48.54,46.56,0,inventory-sync:v3.2.2,2026-06-08T15:46:00
billing-worker-292d28,logging,aks-nodepool1-94180852-vmss000017,SUCCESS,29.29,71.11,2,billing-worker:v4.0.2,2026-07-01T02:57:00
payment-gateway-b221cf,analytics,aks-nodepool1-15670390-vmss000004,QUEUED,21.77,30.8,1,payment-gateway:v2.11.1,2026-06-14T23:08:00
recommendation-engine-70a5eb,security,aks-nodepool1-49968287-vmss000008,FAILED,39.59,72.11,2,recommendation-engine:v2.2.6,2026-06-03T23:59:00
order-processor-c1dd92,payments,aks-nodepool1-85585651-vmss000007,SUCCESS,37.45,60.52,1,order-processor:v3.7.1,2026-06-25T13:14:00
inventory-sync-64149e,analytics,aks-nodepool1-98085102-vmss000012,CANCELLED,23.11,63.1,2,inventory-sync:v3.2.2,2026-07-08T17:02:00
fraud-detector-5b09ba,security,aks-nodepool1-49245863-vmss000020,SUCCESS,23.09,36.32,0,fraud-detector:v4.17.9,2026-06-02T12:12:00
reporting-service-5a51cf,payments,aks-nodepool1-43898913-vmss000013,SUCCESS,48.02,58.12,1,reporting-service:v1.14.0,2026-07-21T08:25:00
reporting-service-ab1341,security,aks-nodepool1-38662564-vmss000011,SUCCESS,24.23,44.61,1,reporting-service:v1.14.0,2026-06-08T22:47:00
payment-gateway-181969,customer-360,aks-nodepool1-47631053-vmss000002,RUNNING,63.76,65.15,1,payment-gateway:v2.11.1,2026-06-02T18:20:00
billing-worker-c118d0,dataops,aks-nodepool1-85585651-vmss000007,SUCCESS,43.7,58.29,3,billing-worker:v4.0.2,2026-07-06T19:37:00
reporting-service-f71fb9,security,aks-nodepool1-15670390-vmss000004,SUCCESS,61.5,52.41,2,reporting-service:v1.14.0,2026-07-25T11:28:00
analytics-aggregator-e56e65,security,aks-nodepool1-83743961-vmss000009,SUCCESS,26.67,67.71,3,analytics-aggregator:v4.17.6,2026-06-23T08:38:00
payment-gateway-ba5d37,analytics,aks-nodepool1-77686018-vmss000019,SUCCESS,40.93,67.24,3,payment-gateway:v2.11.1,2026-06-06T07:59:00
inventory-sync-b795e3,customer-360,aks-nodepool1-75404546-vmss000018,SUCCESS,20.22,43.92,1,inventory-sync:v3.2.2,2026-06-30T03:47:00
fraud-detector-9be875,payments,aks-nodepool1-75404546-vmss000018,SUCCESS,55.08,44.09,2,fraud-detector:v4.17.9,2026-06-19T19:15:00
fraud-detector-c63788,ingress-nginx,aks-nodepool1-88032392-vmss000021,SUCCESS,75.59,43.9,1,fraud-detector:v4.17.9,2026-07-02T12:18:00
notification-service-a70c26,fraud-detection,aks-nodepool1-96147474-vmss000005,FAILED,10.97,67.51,0,notification-service:v2.4.9,2026-06-27T14:01:00
analytics-aggregator-da516f,billing,aks-nodepool1-45299337-vmss000015,SUCCESS,47.78,48.78,1,analytics-aggregator:v4.17.6,2026-06-28T14:00:00
recommendation-engine-5efdaf,analytics,aks-nodepool1-48627762-vmss000001,SUCCESS,41.89,32.09,1,recommendation-engine:v2.2.6,2026-06-22T21:09:00
fraud-detector-5e1715,logging,aks-nodepool1-98085102-vmss000012,SUCCESS,79.74,59.9,1,fraud-detector:v4.17.9,2026-06-08T07:23:00
payment-gateway-87d566,security,aks-nodepool1-83743961-vmss000009,SUCCESS,9.31,66.39,4,payment-gateway:v2.11.1,2026-07-19T06:00:00
recommendation-engine-b32c22,customer-360,aks-nodepool1-96147474-vmss000005,FAILED,44.94,41.07,1,recommendation-engine:v2.2.6,2026-07-24T02:51:00
inventory-sync-e5da68,logging,aks-nodepool1-96147474-vmss000005,SUCCESS,57.68,61.0,3,inventory-sync:v3.2.2,2026-07-12T16:17:00
auth-service-f65ef,payments,aks-nodepool1-49968287-vmss000008,RUNNING,64.17,65.1,1,auth-service:v1.0.8,2026-07-23T20:37:00
fraud-detector-2b2f91,dataops,aks-nodepool1-89692162-vmss000014,RUNNING,41.06,52.68,0,fraud-detector:v4.17.9,2026-06-03T13:31:00
order-processor-64058c,ingress-nginx,aks-nodepool1-48357559-vmss000003,SUCCESS,22.93,25.46,3,order-processor:v3.7.1,2026-06-14T08:16:00
order-processor-9663a,dataops,aks-nodepool1-49968287-vmss000008,CANCELLED,44.34,74.04,0,order-processor:v3.7.1,2026-06-26T22:03:00
analytics-aggregator-1e3499,payments,aks-nodepool1-82588396-vmss000006,SUCCESS,31.04,64.3,1,analytics-aggregator:v4.17.6,2026-06-25T21:29:00
fraud-detector-4999c1,monitoring,aks-nodepool1-17496968-vmss000023,SUCCESS,56.39,17.79,1,fraud-detector:v4.17.9,2026-07-24T20:23:00
order-processor-815d79,fraud-detection,aks-nodepool1-96147474-vmss000005,RUNNING,46.39,32.64,3,order-processor:v3.7.1,2026-07-02T19:08:00
reporting-service-a11542,monitoring,aks-nodepool1-43898913-vmss000013,SUCCESS,51.96,63.93,1,reporting-service:v1.14.0,2026-07-07T13:45:00
reporting-service-3f7414,logging,aks-nodepool1-48357559-vmss000003,RUNNING,44.91,48.69,1,reporting-service:v1.14.0,2026-07-11T11:15:00
notification-service-b559ad,monitoring,aks-nodepool1-38662564-vmss000011,SUCCESS,61.78,80.35,1,notification-service:v2.4.9,2026-07-02T20:32:00
recommendation-engine-4b9e23,customer-360,aks-nodepool1-96147474-vmss000005,SUCCESS,67.16,38.31,0,recommendation-engine:v2.2.6,2026-07-04T01:22:00
payment-gateway-fa76a0,monitoring,aks-nodepool1-49245863-vmss000020,SUCCESS,31.79,52.46,1,payment-gateway:v2.11.1,2026-07-27T11:23:00
reporting-service-26e33d,customer-360,aks-nodepool1-47631053-vmss000002,SUCCESS,52.2,47.47,1,reporting-service:v1.14.0,2026-07-15T19:17:00
reporting-service-4b7d1c,ingress-nginx,aks-nodepool1-49245863-vmss000020,SUCCESS,13.23,28.76,0,reporting-service:v1.14.0,2026-07-04T20:58:00
reporting-service-b667bc,payments,aks-nodepool1-43898913-vmss000013,SUCCESS,42.97,24.96,1,reporting-service:v1.14.0,2026-07-11T03:45:00
payment-gateway-dd3c3b,monitoring,aks-nodepool1-43056794-vmss000016,SUCCESS,52.1,36.02,3,payment-gateway:v2.11.1,2026-06-10T09:22:00
reporting-service-4cbcc2,billing,aks-nodepool1-96147474-vmss000005,RUNNING,35.21,26.42,1,reporting-service:v1.14.0,2026-06-11T12:42:00
auth-service-ccf1bb,monitoring,aks-nodepool1-43056794-vmss000016,SUCCESS,54.83,73.18,1,auth-service:v1.0.8,2026-06-09T16:18:00
recommendation-engine-a66bb0,customer-360,aks-nodepool1-49245863-vmss000020,SUCCESS,35.0,39.94,1,recommendation-engine:v2.2.6,2026-06-16T21:28:00
reporting-service-b6ac4b,payments,aks-nodepool1-98085102-vmss000012,FAILED,39.22,28.7,1,reporting-service:v1.14.0,2026-07-06T11:16:00
auth-service-c1fbc9,payments,aks-nodepool1-43898913-vmss000013,SUCCESS,15.04,58.85,1,auth-service:v1.0.8,2026-06-29T05:23:00
reporting-service-e62545,customer-360,aks-nodepool1-94180852-vmss000017,SUCCESS,83.04,56.81,1,reporting-service:v1.14.0,2026-07-27T17:46:00
inventory-sync-5a4dce,fraud-detection,aks-nodepool1-17496968-vmss000023,SUCCESS,71.03,73.0,2,inventory-sync:v3.2.2,2026-06-19T23:49:00
billing-worker-6e21d2,fraud-detection,aks-nodepool1-96011206-vmss000010,SUCCESS,45.99,58.8,2,billing-worker:v4.0.2,2026-07-09T20:35:00
order-processor-f4704,dataops,aks-nodepool1-98085102-vmss000012,SUCCESS,67.91,32.2,3,order-processor:v3.7.1,2026-06-23T09:55:00
notification-service-43261a,security,aks-nodepool1-38662564-vmss000011,SUCCESS,45.37,49.84,0,notification-service:v2.4.9,2026-07-13T07:17:00
billing-worker-3aee7,dataops,aks-nodepool1-82588396-vmss000006,QUEUED,49.63,52.36,1,billing-worker:v4.0.2,2026-06-19T23:44:00
recommendation-engine-7694d1,security,aks-nodepool1-82588396-vmss000006,SUCCESS,66.19,56.23,0,recommendation-engine:v2.2.6,2026-06-24T11:09:00
recommendation-engine-b6e962,security,aks-nodepool1-38662564-vmss000011,SUCCESS,61.31,86.28,0,recommendation-engine:v2.2.6,2026-07-24T15:30:00
billing-worker-3872e3,analytics,aks-nodepool1-85585651-vmss000007,SUCCESS,31.55,49.43,1,billing-worker:v4.0.2,2026-07-07T04:25:00
notification-service-e9670e,fraud-detection,aks-nodepool1-98085102-vmss000012,FAILED,46.66,86.3,2,notification-service:v2.4.9,2026-06-16T19:39:00
order-processor-5ffd7,logging,aks-nodepool1-49245863-vmss000020,SUCCESS,41.61,39.36,0,order-processor:v3.7.1,2026-06-07T18:38:00
analytics-aggregator-72fb67,fraud-detection,aks-nodepool1-82588396-vmss000006,FAILED,31.4,50.05,2,analytics-aggregator:v4.17.6,2026-07-03T11:15:00
payment-gateway-39e8ca,dataops,aks-nodepool1-98085102-vmss000012,SUCCESS,51.38,33.32,2,payment-gateway:v2.11.1,2026-07-26T21:50:00
auth-service-6a75d0,ingress-nginx,aks-nodepool1-94180852-vmss000017,FAILED,23.48,44.62,1,auth-service:v1.0.8,2026-06-23T09:44:00
billing-worker-9dc424,fraud-detection,aks-nodepool1-49968287-vmss000008,SUCCESS,67.4,45.68,0,billing-worker:v4.0.2,2026-07-17T08:18:00
payment-gateway-67440d,logging,aks-nodepool1-43898913-vmss000013,SUCCESS,41.25,77.94,3,payment-gateway:v2.11.1,2026-06-12T00:39:00
fraud-detector-328a7e,ingress-nginx,aks-nodepool1-77686018-vmss000019,SUCCESS,25.58,41.36,3,fraud-detector:v4.17.9,2026-06-02T16:54:00
analytics-aggregator-b1f7c8,payments,aks-nodepool1-96147474-vmss000005,SUCCESS,39.22,59.2,2,analytics-aggregator:v4.17.6,2026-07-05T23:34:00
notification-service-3f8a0d,billing,aks-nodepool1-88032392-vmss000021,FAILED,60.0,10.06,2,notification-service:v2.4.9,2026-06-12T23:00:00
order-processor-ca9f9a,dataops,aks-nodepool1-43898913-vmss000013,SUCCESS,58.85,56.21,1,order-processor:v3.7.1,2026-06-05T04:53:00
billing-worker-fbe65a,dataops,aks-nodepool1-98085102-vmss000012,SUCCESS,52.02,12.15,2,billing-worker:v4.0.2,2026-06-29T03:58:00
inventory-sync-7a2118,dataops,aks-nodepool1-49968287-vmss000008,CANCELLED,57.89,30.88,1,inventory-sync:v3.2.2,2026-07-14T09:33:00
auth-service-6cbbd5,analytics,aks-nodepool1-75404546-vmss000018,SUCCESS,39.81,75.95,2,auth-service:v1.0.8,2026-07-21T01:22:00
fraud-detector-76a9a,logging,aks-nodepool1-15670390-vmss000004,SUCCESS,52.61,36.01,3,fraud-detector:v4.17.9,2026-06-20T07:59:00
inventory-sync-61e1b4,monitoring,aks-nodepool1-43898913-vmss000013,CANCELLED,49.6,72.2,3,inventory-sync:v3.2.2,2026-07-08T02:48:00
inventory-sync-9fd022,logging,aks-nodepool1-89692162-vmss000014,SUCCESS,41.31,43.0,2,inventory-sync:v3.2.2,2026-07-10T01:35:00
fraud-detector-e8b293,analytics,aks-nodepool1-88032392-vmss000021,SUCCESS,31.7,66.35,1,fraud-detector:v4.17.9,2026-07-10T05:13:00
billing-worker-b21159,payments,aks-nodepool1-47631053-vmss000002,SUCCESS,57.14,34.17,1,billing-worker:v4.0.2,2026-06-05T23:30:00
billing-worker-8e7c19,logging,aks-nodepool1-12223313-vmss000024,SUCCESS,16.19,34.57,1,billing-worker:v4.0.2,2026-07-15T23:49:00
fraud-detector-d4bdd6,payments,aks-nodepool1-12223313-vmss000024,CANCELLED,43.74,59.05,0,fraud-detector:v4.17.9,2026-06-18T20:54:00
auth-service-8d66bd,security,aks-nodepool1-49968287-vmss000008,RUNNING,18.36,45.17,6,auth-service:v1.0.8,2026-06-24T01:27:00
notification-service-615180,monitoring,aks-nodepool1-12223313-vmss000024,SUCCESS,43.99,12.06,0,notification-service:v2.4.9,2026-07-18T15:12:00
analytics-aggregator-98c29,billing,aks-nodepool1-48357559-vmss000003,SUCCESS,25.23,54.91,0,analytics-aggregator:v4.17.6,2026-07-09T03:12:00
analytics-aggregator-22af1e,analytics,aks-nodepool1-49968287-vmss000008,QUEUED,43.02,47.25,1,analytics-aggregator:v4.17.6,2026-06-11T01:37:00
fraud-detector-377dc,customer-360,aks-nodepool1-49245863-vmss000020,SUCCESS,42.21,73.0,1,fraud-detector:v4.17.9,2026-07-05T23:50:00
order-processor-6d5883,customer-360,aks-nodepool1-77686018-vmss000019,SUCCESS,46.54,63.0,3,order-processor:v3.7.1,2026-07-13T16:08:00
analytics-aggregator-8f0cc0,analytics,aks-nodepool1-85585651-vmss000007,SUCCESS,64.93,58.88,2,analytics-aggregator:v4.17.6,2026-06-20T06:04:00
notification-service-4ce8a,payments,aks-nodepool1-98085102-vmss000012,FAILED,84.53,33.9,2,notification-service:v2.4.9,2026-06-25T07:24:00
recommendation-engine-d0ca19,payments,aks-nodepool1-47631053-vmss000002,RUNNING,21.23,37.13,0,recommendation-engine:v2.2.6,2026-07-06T19:35:00
payment-gateway-9d522e,monitoring,aks-nodepool1-89692162-vmss000014,SUCCESS,44.06,49.06,0,payment-gateway:v2.11.1,2026-07-13T13:35:00
