run_id,dag_id,dag_name,task_id,state,duration_seconds,owner,schedule,execution_date,try_number,queue,executor,priority_weight
RUN000708,DAG0089,crm_sync_sync,TASK0392,QUEUED,698,Kenji Watanabe,Daily,2026-06-16T12:12:00,1,default,LocalExecutor,88
RUN000709,DAG0026,pricing_etl,TASK0115,SUCCESS,588,Nina Petrova,Weekly,2026-06-13T09:36:00,0,default,CeleryExecutor,44
RUN000710,DAG0060,sla_monitoring_etl,TASK0259,SUCCESS,237,Sofia Rossi,Daily,2026-07-16T18:41:00,5,default,CeleryExecutor,65
RUN000711,DAG0135,customer_pipeline,TASK0599,RUNNING,1008,Andrew Campbell,Daily,2026-06-13T06:09:00,1,default,KubernetesExecutor,91
RUN000712,DAG0060,sla_monitoring_etl,TASK0260,SUCCESS,350,Sofia Rossi,Daily,2026-06-04T09:14:00,0,default,KubernetesExecutor,90
RUN000713,DAG0126,dispute_resolution_sync,TASK0558,SUCCESS,351,Isaac Newton-Boyd,Hourly,2026-07-25T20:07:00,0,default,KubernetesExecutor,26
RUN000714,DAG0020,security_monitoring_etl,TASK0095,SUCCESS,263,Kenji Watanabe,Daily,2026-06-15T15:42:00,0,default,LocalExecutor,74
RUN000715,DAG0030,tax_reporting_etl,TASK0133,RUNNING,761,Sofia Rossi,Daily,2026-06-05T01:43:00,0,default,KubernetesExecutor,24
RUN000716,DAG0082,payroll_sync,TASK0358,SUCCESS,2205,Wei Zhang,Daily,2026-06-15T14:39:00,2,etl,CeleryExecutor,63
RUN000717,DAG0041,revenue_recognition_etl,TASK0182,RUNNING,727,Julia Ferreira,Weekly,2026-06-19T16:24:00,0,high_priority,LocalExecutor,64
RUN000718,DAG0108,revenue_recognition_sync,TASK0479,SUCCESS,407,Kenji Watanabe,Daily,2026-06-23T21:09:00,5,default,CeleryExecutor,28
RUN000719,DAG0130,employee_engagement_sync,TASK0576,SUCCESS,31,Samuel Okafor,Daily,2026-07-17T10:43:00,3,default,CeleryExecutor,61
RUN000720,DAG0103,subscription_billing_sync,TASK0456,FAILED,213,Wei Zhang,Monthly,2026-06-08T04:49:00,0,default,KubernetesExecutor,23
RUN000721,DAG0013,risk_scoring_etl,TASK0058,SUCCESS,578,Wei Zhang,Weekly,2026-07-17T00:50:00,0,high_priority,LocalExecutor,6
RUN000722,DAG0019,analytics_etl,TASK0090,SUCCESS,438,Elena Popescu,Daily,2026-07-21T19:38:00,0,default,KubernetesExecutor,64
RUN000723,DAG0017,warehouse_etl,TASK0076,QUEUED,452,Julia Ferreira,Hourly,2026-06-25T05:02:00,0,high_priority,CeleryExecutor,54
RUN000724,DAG0062,sustainability_reporting_etl,TASK0273,SUCCESS,1156,Daniel Osei,Hourly,2026-06-20T03:50:00,0,default,LocalExecutor,53
RUN000725,DAG0061,energy_consumption_etl,TASK0265,SUCCESS,560,Kenji Watanabe,Weekly,2026-07-23T19:46:00,0,default,CeleryExecutor,64
RUN000726,DAG0139,inventory_pipeline,TASK0620,SUCCESS,209,Vikram Patel,Daily,2026-07-03T19:28:00,0,etl,CeleryExecutor,96
RUN000727,DAG0066,travel_booking_etl,TASK0287,FAILED,207,Mark Thompson,Hourly,2026-07-10T23:11:00,0,default,LocalExecutor,52
RUN000728,DAG0125,chargeback_handling_sync,TASK0553,FAILED,92,Arjun Nair,Daily,2026-06-05T21:40:00,0,default,CeleryExecutor,35
RUN000729,DAG0029,budgeting_etl,TASK0129,SUCCESS,832,Samuel Okafor,On Demand,2026-07-03T19:54:00,1,default,CeleryExecutor,59
RUN000730,DAG0019,analytics_etl,TASK0085,SUCCESS,141,Elena Popescu,Daily,2026-06-29T03:18:00,0,default,CeleryExecutor,39
RUN000731,DAG0068,customer_sync,TASK0297,SUCCESS,1577,Lucas Silva,Monthly,2026-06-26T03:55:00,1,etl,CeleryExecutor,60
RUN000732,DAG0042,asset_management_etl,TASK0186,SUCCESS,350,Nina Petrova,Weekly,2026-06-24T16:13:00,0,default,KubernetesExecutor,41
RUN000733,DAG0045,quality_control_etl,TASK0196,RUNNING,337,Benjamin Wright,Weekly,2026-06-15T14:02:00,1,high_priority,KubernetesExecutor,95
RUN000734,DAG0049,kyc_verification_etl,TASK0211,QUEUED,533,Carlos Mendoza,Daily,2026-06-03T14:44:00,0,default,CeleryExecutor,16
RUN000735,DAG0026,pricing_etl,TASK0115,SUCCESS,88,Nina Petrova,Weekly,2026-06-09T18:15:00,0,default,CeleryExecutor,36
RUN000736,DAG0102,loyalty_sync,TASK0453,SUCCESS,404,Kavya Reddy,Hourly,2026-06-30T10:26:00,1,high_priority,CeleryExecutor,23
RUN000737,DAG0112,quality_control_sync,TASK0494,SUCCESS,280,Zainab Ibrahim,Hourly,2026-07-22T22:09:00,0,etl,KubernetesExecutor,84
RUN000738,DAG0069,sales_sync,TASK0300,SUCCESS,623,Zainab Ibrahim,Daily,2026-07-09T23:47:00,5,default,CeleryExecutor,61
RUN000739,DAG0066,travel_booking_etl,TASK0287,SUCCESS,217,Mark Thompson,Hourly,2026-07-19T02:11:00,1,high_priority,CeleryExecutor,52
RUN000740,DAG0136,sales_pipeline,TASK0601,SUCCESS,694,Aisha Khan,Daily,2026-07-17T14:28:00,0,default,CeleryExecutor,97
RUN000741,DAG0020,security_monitoring_etl,TASK0093,SUCCESS,269,Kenji Watanabe,Daily,2026-07-17T18:12:00,0,default,KubernetesExecutor,76
RUN000742,DAG0010,supply_chain_etl,TASK0044,SUCCESS,611,Michael O'Brien,Daily,2026-07-11T18:07:00,0,etl,CeleryExecutor,26
RUN000743,DAG0137,billing_pipeline,TASK0609,FAILED,112,Fatima Al-Sayed,Weekly,2026-07-26T13:15:00,1,etl,CeleryExecutor,13
RUN000744,DAG0014,audit_etl,TASK0061,SUCCESS,835,Mark Thompson,Monthly,2026-07-14T20:26:00,0,high_priority,LocalExecutor,9
RUN000745,DAG0063,employee_engagement_etl,TASK0275,CANCELLED,810,Rajesh Kumar,Daily,2026-07-11T02:15:00,0,analytics,KubernetesExecutor,2
RUN000746,DAG0053,campaign_performance_etl,TASK0228,SUCCESS,572,Grace Park,Daily,2026-07-06T02:49:00,1,default,CeleryExecutor,39
RUN000747,DAG0143,procurement_pipeline,TASK0639,RUNNING,549,Elena Popescu,Daily,2026-06-30T05:39:00,3,analytics,CeleryExecutor,32
RUN000748,DAG0053,campaign_performance_etl,TASK0229,SUCCESS,1421,Grace Park,Daily,2026-07-10T23:42:00,0,default,KubernetesExecutor,67
RUN000749,DAG0138,fraud_detection_pipeline,TASK0613,RUNNING,398,Ahmed Hassan,Daily,2026-06-23T08:30:00,1,etl,CeleryExecutor,38
RUN000750,DAG0143,procurement_pipeline,TASK0637,SUCCESS,547,Elena Popescu,Daily,2026-06-24T13:24:00,1,default,LocalExecutor,27
RUN000751,DAG0019,analytics_etl,TASK0090,SUCCESS,461,Elena Popescu,Daily,2026-07-26T05:30:00,0,default,KubernetesExecutor,94
RUN000752,DAG0113,capacity_planning_sync,TASK0496,SUCCESS,593,David Chen,Daily,2026-06-27T17:32:00,0,etl,LocalExecutor,55
RUN000753,DAG0033,claims_processing_etl,TASK0145,SUCCESS,678,Andrew Campbell,Daily,2026-06-16T18:56:00,5,etl,CeleryExecutor,51
RUN000754,DAG0008,marketing_campaign_etl,TASK0037,SUCCESS,271,Ahmed Hassan,Daily,2026-06-21T13:44:00,3,default,LocalExecutor,94
RUN000755,DAG0044,maintenance_scheduling_etl,TASK0193,SUCCESS,1129,Laura Kowalski,Daily,2026-06-17T02:17:00,0,default,CeleryExecutor,31
RUN000756,DAG0030,tax_reporting_etl,TASK0133,SUCCESS,283,Sofia Rossi,Daily,2026-07-07T05:48:00,0,high_priority,KubernetesExecutor,51
RUN000757,DAG0128,energy_consumption_sync,TASK0570,RUNNING,938,Ahmed Hassan,Daily,2026-06-13T11:38:00,1,default,CeleryExecutor,100
RUN000758,DAG0048,customer_onboarding_etl,TASK0207,SUCCESS,464,Jennifer Walsh,Hourly,2026-06-24T12:27:00,1,high_priority,CeleryExecutor,9
RUN000759,DAG0075,marketing_campaign_sync,TASK0323,SUCCESS,116,Priya Sharma,On Demand,2026-06-18T06:13:00,0,default,KubernetesExecutor,4
RUN000760,DAG0025,master_data_etl,TASK0114,SUCCESS,2679,Isaac Newton-Boyd,Daily,2026-07-02T04:03:00,4,default,KubernetesExecutor,42
RUN000761,DAG0100,claims_processing_sync,TASK0440,RUNNING,188,Fatima Al-Sayed,Weekly,2026-07-20T15:45:00,0,high_priority,LocalExecutor,88
RUN000762,DAG0040,cost_allocation_etl,TASK0176,SUCCESS,316,David Chen,Daily,2026-07-20T15:22:00,1,etl,CeleryExecutor,30
RUN000763,DAG0020,security_monitoring_etl,TASK0094,SUCCESS,419,Kenji Watanabe,Daily,2026-06-07T11:40:00,4,etl,KubernetesExecutor,24
RUN000764,DAG0140,finance_reporting_pipeline,TASK0622,SUCCESS,173,James Anderson,Hourly,2026-07-07T01:22:00,1,etl,CeleryExecutor,96
RUN000765,DAG0115,customer_onboarding_sync,TASK0503,CANCELLED,205,Samuel Okafor,Daily,2026-06-24T20:13:00,0,default,LocalExecutor,40
RUN000766,DAG0065,expense_reporting_etl,TASK0280,SUCCESS,839,Rachel Cohen,Daily,2026-06-30T14:53:00,0,high_priority,KubernetesExecutor,96
RUN000767,DAG0095,demand_forecasting_sync,TASK0419,FAILED,1429,Aisha Khan,On Demand,2026-06-07T21:06:00,3,etl,KubernetesExecutor,85
RUN000768,DAG0033,claims_processing_etl,TASK0145,SUCCESS,2367,Andrew Campbell,Daily,2026-06-27T08:54:00,0,etl,KubernetesExecutor,37
RUN000769,DAG0084,warehouse_sync,TASK0366,QUEUED,714,Nina Petrova,Weekly,2026-06-28T20:35:00,2,high_priority,CeleryExecutor,11
RUN000770,DAG0098,treasury_sync,TASK0433,SUCCESS,504,Natalie Fournier,Daily,2026-07-11T11:43:00,1,default,CeleryExecutor,45
RUN000771,DAG0053,campaign_performance_etl,TASK0227,SUCCESS,671,Grace Park,Daily,2026-07-19T05:10:00,0,high_priority,CeleryExecutor,76
RUN000772,DAG0062,sustainability_reporting_etl,TASK0269,SUCCESS,468,Daniel Osei,Hourly,2026-07-13T11:35:00,0,default,KubernetesExecutor,46
RUN000773,DAG0007,hr_workflow_etl,TASK0032,RUNNING,435,Ahmed Hassan,On Demand,2026-06-21T14:00:00,0,default,KubernetesExecutor,66
RUN000774,DAG0127,sla_monitoring_sync,TASK0563,SUCCESS,166,Maria Gonzalez,Daily,2026-07-22T13:39:00,0,high_priority,KubernetesExecutor,92
RUN000775,DAG0031,treasury_etl,TASK0139,SUCCESS,149,Isaac Newton-Boyd,Weekly,2026-06-02T17:37:00,1,analytics,KubernetesExecutor,84
RUN000776,DAG0001,customer_etl,TASK0001,SUCCESS,2701,Carlos Mendoza,Daily,2026-06-19T14:59:00,0,etl,CeleryExecutor,28
RUN000777,DAG0080,risk_scoring_sync,TASK0349,SUCCESS,443,Grace Park,Hourly,2026-06-07T06:37:00,1,etl,CeleryExecutor,52
RUN000778,DAG0011,logistics_etl,TASK0051,SUCCESS,1145,Isaac Newton-Boyd,Weekly,2026-06-27T17:38:00,0,default,CeleryExecutor,58
RUN000779,DAG0022,crm_sync_etl,TASK0102,SUCCESS,611,Julia Ferreira,Daily,2026-06-20T22:35:00,1,default,CeleryExecutor,88
RUN000780,DAG0069,sales_sync,TASK0298,FAILED,230,Zainab Ibrahim,Daily,2026-07-04T20:01:00,0,high_priority,CeleryExecutor,29
RUN000781,DAG0130,employee_engagement_sync,TASK0575,SUCCESS,702,Samuel Okafor,Daily,2026-06-07T04:46:00,1,default,LocalExecutor,32
RUN000782,DAG0047,supplier_onboarding_etl,TASK0205,SUCCESS,147,Hannah Schmidt,Daily,2026-07-15T22:17:00,5,high_priority,CeleryExecutor,27
RUN000783,DAG0139,inventory_pipeline,TASK0619,SUCCESS,493,Vikram Patel,Daily,2026-07-18T09:54:00,3,etl,CeleryExecutor,39
RUN000784,DAG0052,recommendation_engine_etl,TASK0226,SUCCESS,2539,Christopher Lee,Daily,2026-06-30T08:37:00,1,etl,CeleryExecutor,4
RUN000785,DAG0095,demand_forecasting_sync,TASK0417,SUCCESS,338,Aisha Khan,On Demand,2026-06-19T06:28:00,0,etl,CeleryExecutor,9
RUN000786,DAG0040,cost_allocation_etl,TASK0178,SUCCESS,187,David Chen,Daily,2026-06-11T09:56:00,0,etl,CeleryExecutor,99
RUN000787,DAG0118,churn_prediction_sync,TASK0523,SUCCESS,1438,Julia Ferreira,On Demand,2026-07-27T12:05:00,0,high_priority,KubernetesExecutor,87
RUN000788,DAG0021,backup_etl,TASK0100,SUCCESS,232,Sofia Rossi,On Demand,2026-07-12T17:14:00,0,etl,CeleryExecutor,38
RUN000789,DAG0033,claims_processing_etl,TASK0144,CANCELLED,873,Andrew Campbell,Daily,2026-07-11T21:10:00,0,default,CeleryExecutor,51
RUN000790,DAG0098,treasury_sync,TASK0433,FAILED,456,Natalie Fournier,Daily,2026-06-08T21:24:00,0,default,CeleryExecutor,34
RUN000791,DAG0057,returns_processing_etl,TASK0245,RUNNING,402,Julia Ferreira,Daily,2026-06-02T13:16:00,1,high_priority,CeleryExecutor,19
RUN000792,DAG0135,customer_pipeline,TASK0597,SUCCESS,892,Andrew Campbell,Daily,2026-06-29T08:46:00,0,etl,KubernetesExecutor,5
RUN000793,DAG0065,expense_reporting_etl,TASK0283,SUCCESS,772,Rachel Cohen,Daily,2026-06-13T18:22:00,0,default,KubernetesExecutor,90
RUN000794,DAG0011,logistics_etl,TASK0049,SUCCESS,344,Isaac Newton-Boyd,Weekly,2026-07-27T11:06:00,0,high_priority,CeleryExecutor,64
RUN000795,DAG0118,churn_prediction_sync,TASK0522,SUCCESS,74,Julia Ferreira,On Demand,2026-06-13T09:37:00,0,default,CeleryExecutor,99
RUN000796,DAG0133,travel_booking_sync,TASK0587,SUCCESS,362,Daniel Osei,On Demand,2026-07-21T11:09:00,0,default,CeleryExecutor,32
RUN000797,DAG0013,risk_scoring_etl,TASK0057,SUCCESS,513,Wei Zhang,Weekly,2026-06-22T04:26:00,1,etl,CeleryExecutor,99
RUN000798,DAG0101,underwriting_sync,TASK0447,SUCCESS,606,Isaac Newton-Boyd,Weekly,2026-07-22T03:26:00,0,analytics,KubernetesExecutor,17
RUN000799,DAG0133,travel_booking_sync,TASK0586,SUCCESS,331,Daniel Osei,On Demand,2026-06-23T11:46:00,0,default,CeleryExecutor,6
RUN000800,DAG0098,treasury_sync,TASK0428,SUCCESS,377,Natalie Fournier,Daily,2026-06-13T17:31:00,1,etl,LocalExecutor,14
RUN000801,DAG0060,sla_monitoring_etl,TASK0261,CANCELLED,1259,Sofia Rossi,Daily,2026-06-17T10:00:00,0,default,CeleryExecutor,3
RUN000802,DAG0083,vendor_management_sync,TASK0364,SUCCESS,1072,Robert Nakamura,Monthly,2026-06-01T20:40:00,0,etl,CeleryExecutor,78
RUN000803,DAG0136,sales_pipeline,TASK0606,QUEUED,2386,Aisha Khan,Daily,2026-07-23T03:41:00,0,high_priority,KubernetesExecutor,41
RUN000804,DAG0013,risk_scoring_etl,TASK0056,CANCELLED,172,Wei Zhang,Weekly,2026-06-06T04:57:00,0,default,CeleryExecutor,28
RUN000805,DAG0137,billing_pipeline,TASK0611,SUCCESS,730,Fatima Al-Sayed,Weekly,2026-07-16T22:59:00,2,default,KubernetesExecutor,12
RUN000806,DAG0141,hr_workflow_pipeline,TASK0626,CANCELLED,1009,Priya Sharma,Monthly,2026-07-14T10:47:00,2,default,CeleryExecutor,33
RUN000807,DAG0109,asset_management_sync,TASK0480,CANCELLED,235,Hannah Schmidt,Daily,2026-07-10T03:40:00,1,default,KubernetesExecutor,98
RUN000808,DAG0023,erp_integration_etl,TASK0107,RUNNING,353,Zainab Ibrahim,Monthly,2026-07-25T00:59:00,0,etl,CeleryExecutor,77
RUN000809,DAG0128,energy_consumption_sync,TASK0569,FAILED,628,Ahmed Hassan,Daily,2026-07-11T03:53:00,3,default,CeleryExecutor,50
RUN000810,DAG0022,crm_sync_etl,TASK0101,SUCCESS,1194,Julia Ferreira,Daily,2026-07-26T16:08:00,2,high_priority,KubernetesExecutor,26
RUN000811,DAG0110,fleet_tracking_sync,TASK0486,SUCCESS,421,Laura Kowalski,Daily,2026-06-26T01:25:00,0,etl,CeleryExecutor,26
RUN000812,DAG0068,customer_sync,TASK0295,SUCCESS,387,Lucas Silva,Monthly,2026-06-26T11:18:00,1,default,CeleryExecutor,9
RUN000813,DAG0065,expense_reporting_etl,TASK0283,SUCCESS,419,Rachel Cohen,Daily,2026-07-10T00:35:00,3,default,KubernetesExecutor,97
RUN000814,DAG0078,logistics_sync,TASK0337,SUCCESS,1638,Rajesh Kumar,Daily,2026-07-13T12:18:00,0,default,CeleryExecutor,88
RUN000815,DAG0087,security_monitoring_sync,TASK0380,SUCCESS,811,Zainab Ibrahim,Daily,2026-07-16T11:22:00,1,high_priority,KubernetesExecutor,7
RUN000816,DAG0065,expense_reporting_etl,TASK0280,FAILED,508,Rachel Cohen,Daily,2026-07-17T14:54:00,0,high_priority,KubernetesExecutor,22
RUN000817,DAG0119,recommendation_engine_sync,TASK0525,SUCCESS,5815,Jennifer Walsh,Monthly,2026-06-20T18:06:00,0,etl,KubernetesExecutor,63
RUN000818,DAG0139,inventory_pipeline,TASK0617,SUCCESS,334,Vikram Patel,Daily,2026-06-04T03:12:00,0,etl,KubernetesExecutor,29
RUN000819,DAG0096,budgeting_sync,TASK0420,SUCCESS,1034,Olivia Martin,On Demand,2026-06-22T23:26:00,0,etl,LocalExecutor,40
RUN000820,DAG0106,gl_close_sync,TASK0467,SUCCESS,3641,Carlos Mendoza,Weekly,2026-07-02T00:29:00,1,default,KubernetesExecutor,1
RUN000821,DAG0139,inventory_pipeline,TASK0617,FAILED,542,Vikram Patel,Daily,2026-07-22T11:30:00,0,etl,CeleryExecutor,77
RUN000822,DAG0142,marketing_campaign_pipeline,TASK0635,SUCCESS,358,Nina Petrova,Daily,2026-07-14T17:28:00,1,default,KubernetesExecutor,5
RUN000823,DAG0018,ecommerce_etl,TASK0084,SUCCESS,574,Priya Sharma,Daily,2026-06-28T00:57:00,1,high_priority,KubernetesExecutor,92
RUN000824,DAG0005,inventory_etl,TASK0021,SUCCESS,313,Kenji Watanabe,Daily,2026-06-23T03:25:00,1,high_priority,CeleryExecutor,50
RUN000825,DAG0010,supply_chain_etl,TASK0046,SUCCESS,309,Michael O'Brien,Daily,2026-06-09T07:10:00,1,high_priority,CeleryExecutor,55
RUN000826,DAG0063,employee_engagement_etl,TASK0274,SUCCESS,253,Rajesh Kumar,Daily,2026-06-28T18:45:00,1,default,KubernetesExecutor,7
RUN000827,DAG0014,audit_etl,TASK0061,SUCCESS,307,Mark Thompson,Monthly,2026-07-03T04:19:00,0,default,KubernetesExecutor,31
RUN000828,DAG0033,claims_processing_etl,TASK0146,SUCCESS,502,Andrew Campbell,Daily,2026-06-01T23:24:00,0,high_priority,LocalExecutor,28
RUN000829,DAG0086,analytics_sync,TASK0378,SUCCESS,1575,Kavya Reddy,Daily,2026-06-11T23:52:00,0,default,KubernetesExecutor,69
RUN000830,DAG0132,expense_reporting_sync,TASK0583,SUCCESS,259,Michael O'Brien,Daily,2026-06-11T09:51:00,4,etl,CeleryExecutor,78
RUN000831,DAG0082,payroll_sync,TASK0360,SUCCESS,1711,Wei Zhang,Daily,2026-07-21T01:50:00,0,analytics,CeleryExecutor,70
RUN000832,DAG0094,promotions_sync,TASK0416,FAILED,1560,Nina Petrova,Daily,2026-06-09T08:05:00,0,default,KubernetesExecutor,47
RUN000833,DAG0011,logistics_etl,TASK0052,SUCCESS,658,Isaac Newton-Boyd,Weekly,2026-07-17T18:06:00,0,default,CeleryExecutor,74
RUN000834,DAG0032,contracts_etl,TASK0143,CANCELLED,734,Kavya Reddy,Daily,2026-06-28T18:54:00,0,high_priority,KubernetesExecutor,49
RUN000835,DAG0103,subscription_billing_sync,TASK0455,QUEUED,1232,Wei Zhang,Monthly,2026-06-16T03:44:00,1,default,KubernetesExecutor,8
RUN000836,DAG0047,supplier_onboarding_etl,TASK0205,RUNNING,231,Hannah Schmidt,Daily,2026-07-24T00:53:00,1,default,KubernetesExecutor,86
RUN000837,DAG0058,chargeback_handling_etl,TASK0247,SUCCESS,273,Vikram Patel,Daily,2026-06-10T19:50:00,0,default,CeleryExecutor,58
RUN000838,DAG0090,erp_integration_sync,TASK0395,SUCCESS,556,Mark Thompson,Daily,2026-07-05T21:33:00,0,etl,CeleryExecutor,94
RUN000839,DAG0104,ar_aging_sync,TASK0459,CANCELLED,740,Lucas Silva,Hourly,2026-07-27T21:38:00,1,default,CeleryExecutor,7
RUN000840,DAG0008,marketing_campaign_etl,TASK0035,FAILED,1193,Ahmed Hassan,Daily,2026-07-02T10:35:00,0,default,CeleryExecutor,58
RUN000841,DAG0121,lead_scoring_sync,TASK0536,SUCCESS,925,Vikram Patel,Daily,2026-07-20T11:42:00,0,default,CeleryExecutor,74
RUN000842,DAG0146,compliance_pipeline,TASK0654,SUCCESS,69,Jennifer Walsh,Daily,2026-06-18T21:05:00,2,etl,CeleryExecutor,17
RUN000843,DAG0017,warehouse_etl,TASK0075,SUCCESS,974,Julia Ferreira,Hourly,2026-06-05T01:12:00,0,default,CeleryExecutor,65
RUN000844,DAG0077,supply_chain_sync,TASK0333,SUCCESS,117,Kenji Watanabe,Daily,2026-06-06T16:45:00,0,etl,CeleryExecutor,28
RUN000845,DAG0014,audit_etl,TASK0063,SUCCESS,134,Mark Thompson,Monthly,2026-06-22T04:59:00,0,default,CeleryExecutor,48
RUN000846,DAG0104,ar_aging_sync,TASK0462,SUCCESS,685,Lucas Silva,Hourly,2026-06-27T08:37:00,0,etl,LocalExecutor,48
RUN000847,DAG0110,fleet_tracking_sync,TASK0484,SUCCESS,504,Laura Kowalski,Daily,2026-06-06T19:14:00,1,default,CeleryExecutor,2
RUN000848,DAG0066,travel_booking_etl,TASK0285,SUCCESS,111,Mark Thompson,Hourly,2026-06-28T04:17:00,0,etl,CeleryExecutor,91
RUN000849,DAG0130,employee_engagement_sync,TASK0574,RUNNING,667,Samuel Okafor,Daily,2026-06-21T04:56:00,0,analytics,KubernetesExecutor,18
RUN000850,DAG0091,data_quality_sync,TASK0402,SUCCESS,582,Yuki Tanaka,Daily,2026-06-19T10:02:00,2,etl,LocalExecutor,95
RUN000851,DAG0124,returns_processing_sync,TASK0550,CANCELLED,161,Jennifer Walsh,Weekly,2026-07-24T12:19:00,0,default,CeleryExecutor,44
RUN000852,DAG0004,fraud_detection_etl,TASK0014,SUCCESS,319,Michael O'Brien,Daily,2026-06-04T08:30:00,0,default,CeleryExecutor,96
RUN000853,DAG0141,hr_workflow_pipeline,TASK0629,SUCCESS,374,Priya Sharma,Monthly,2026-06-18T07:30:00,0,default,KubernetesExecutor,1
RUN000854,DAG0015,payroll_etl,TASK0064,SUCCESS,166,Aisha Khan,Weekly,2026-07-24T10:00:00,0,analytics,KubernetesExecutor,99
RUN000855,DAG0040,cost_allocation_etl,TASK0177,SUCCESS,313,David Chen,Daily,2026-06-13T22:12:00,0,default,CeleryExecutor,62
RUN000856,DAG0072,inventory_sync,TASK0309,RUNNING,1454,Lucas Silva,Daily,2026-07-06T20:44:00,0,high_priority,CeleryExecutor,43
RUN000857,DAG0014,audit_etl,TASK0061,FAILED,442,Mark Thompson,Monthly,2026-07-22T14:44:00,1,default,CeleryExecutor,48
RUN000858,DAG0129,sustainability_reporting_sync,TASK0573,RUNNING,349,Yuki Tanaka,Daily,2026-07-03T08:30:00,0,default,CeleryExecutor,8
RUN000859,DAG0093,pricing_sync,TASK0412,SUCCESS,499,Hannah Schmidt,Hourly,2026-06-14T00:52:00,0,default,KubernetesExecutor,33
RUN000860,DAG0104,ar_aging_sync,TASK0459,SUCCESS,272,Lucas Silva,Hourly,2026-07-04T03:02:00,1,default,CeleryExecutor,74
RUN000861,DAG0087,security_monitoring_sync,TASK0381,SUCCESS,299,Zainab Ibrahim,Daily,2026-07-26T23:16:00,0,etl,LocalExecutor,75
RUN000862,DAG0108,revenue_recognition_sync,TASK0478,SUCCESS,101,Kenji Watanabe,Daily,2026-07-04T20:25:00,0,default,LocalExecutor,66
RUN000863,DAG0086,analytics_sync,TASK0377,FAILED,500,Kavya Reddy,Daily,2026-06-30T10:04:00,1,etl,CeleryExecutor,72
RUN000864,DAG0011,logistics_etl,TASK0048,SUCCESS,407,Isaac Newton-Boyd,Weekly,2026-07-04T20:43:00,0,default,LocalExecutor,52
RUN000865,DAG0111,maintenance_scheduling_sync,TASK0488,FAILED,727,Fatima Al-Sayed,Daily,2026-06-18T23:28:00,0,default,LocalExecutor,82
RUN000866,DAG0028,demand_forecasting_etl,TASK0128,SUCCESS,363,Wei Zhang,Daily,2026-07-08T12:02:00,0,etl,LocalExecutor,90
RUN000867,DAG0148,audit_pipeline,TASK0660,SUCCESS,94,Fatima Al-Sayed,On Demand,2026-06-03T17:59:00,0,default,CeleryExecutor,83
RUN000868,DAG0066,travel_booking_etl,TASK0285,SUCCESS,188,Mark Thompson,Hourly,2026-06-16T07:10:00,0,default,CeleryExecutor,33
RUN000869,DAG0114,supplier_onboarding_sync,TASK0500,RUNNING,1256,Zainab Ibrahim,Daily,2026-06-18T18:32:00,1,default,KubernetesExecutor,17
RUN000870,DAG0056,shipment_tracking_etl,TASK0242,FAILED,191,Hannah Schmidt,Monthly,2026-06-10T07:28:00,1,default,CeleryExecutor,74
RUN000871,DAG0133,travel_booking_sync,TASK0588,FAILED,426,Daniel Osei,On Demand,2026-07-12T10:18:00,0,default,CeleryExecutor,21
RUN000872,DAG0032,contracts_etl,TASK0143,QUEUED,72,Kavya Reddy,Daily,2026-07-04T01:18:00,0,analytics,CeleryExecutor,17
RUN000873,DAG0026,pricing_etl,TASK0117,SUCCESS,1264,Nina Petrova,Weekly,2026-07-09T07:21:00,0,etl,CeleryExecutor,47
RUN000874,DAG0132,expense_reporting_sync,TASK0585,SUCCESS,149,Michael O'Brien,Daily,2026-07-16T23:23:00,1,etl,CeleryExecutor,61
RUN000875,DAG0140,finance_reporting_pipeline,TASK0622,SUCCESS,121,James Anderson,Hourly,2026-07-18T10:14:00,0,etl,KubernetesExecutor,2
RUN000876,DAG0115,customer_onboarding_sync,TASK0503,SUCCESS,483,Samuel Okafor,Daily,2026-06-25T10:47:00,0,high_priority,KubernetesExecutor,11
RUN000877,DAG0065,expense_reporting_etl,TASK0280,SUCCESS,449,Rachel Cohen,Daily,2026-06-01T15:46:00,0,default,CeleryExecutor,86
RUN000878,DAG0042,asset_management_etl,TASK0187,SUCCESS,224,Nina Petrova,Weekly,2026-07-01T19:37:00,0,default,LocalExecutor,25
RUN000879,DAG0129,sustainability_reporting_sync,TASK0571,SUCCESS,701,Yuki Tanaka,Daily,2026-06-04T16:00:00,0,default,LocalExecutor,66
RUN000880,DAG0086,analytics_sync,TASK0375,SUCCESS,212,Kavya Reddy,Daily,2026-06-04T09:35:00,3,etl,CeleryExecutor,69
RUN000881,DAG0033,claims_processing_etl,TASK0145,FAILED,1571,Andrew Campbell,Daily,2026-07-14T18:20:00,0,default,CeleryExecutor,95
RUN000882,DAG0093,pricing_sync,TASK0413,SUCCESS,220,Hannah Schmidt,Hourly,2026-06-30T02:48:00,1,default,LocalExecutor,7
RUN000883,DAG0045,quality_control_etl,TASK0194,SUCCESS,885,Benjamin Wright,Weekly,2026-06-04T08:10:00,0,analytics,CeleryExecutor,94
RUN000884,DAG0109,asset_management_sync,TASK0481,SUCCESS,856,Hannah Schmidt,Daily,2026-06-18T10:53:00,2,default,KubernetesExecutor,13
